5,0,1,0,0,1,1,0,0,0,5,2,2,1,0,1,1,0,1,0,5,2,3,1,0,1,0,0,0,0,3,1,2,1,0,0,3,0,1,0,4,0,2,0,0,0,0,0,1,0,3,3,2,0,1,0,3,0,0,0,4,1,0,0,0,0,1,0,0,0,5,1,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,4,1,1,0,1,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,5,3,24,9,1,1,1,1,67,7,4,1,18,4,0,0,3,2,86,2,1,3,6,1,0,1,2,2,20,5,7,3,29,8,0,1,1,6,96,7,5,6,22,8,1,2,1,2,71,6,8,1,34,9,0,0,1,5,114,6,29,43,11,25,5.03,6.57,3,13,2,1,1,4,0,5,11,0,4,7,0,13,3,1,4,12,0,8,1,1,2,4,0,3,3,0,8,2,1,40,38,21,19,5.22,5.03,4,2,13,0,9,7,1,4,2,1,5,10,0,7,4,1,11,1,1,6,5,1,6,8,0,5,3,1,10,2,1,14,4
3,1,1,0,0,0,2,0,0,0,5,1,3,0,0,0,0,0,1,0,5,1,1,1,0,0,0,0,2,0,4,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,1,1,4,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,1,0,0,0,4,2,1,0,1,0,1,0,1,0,5,0,1,0,0,0,0,0,1,0,4,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,3,0,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,1,0,0,0,5,3,24,7,3,0,1,3,93,7,3,4,20,6,0,0,4,3,68,7,5,3,22,6,1,1,1,0,80,6,8,1,31,6,3,0,1,4,100,5,7,1,27,5,1,0,3,2,101,6,5,3,26,10,2,1,1,4,113,7,43,34,18,17,5.56,5.19,4,6,5,1,7,6,1,8,5,1,10,7,1,11,5,1,7,4,1,3,13,0,1,2,0,8,6,1,7,9,0,52,23,26,11,6.39,4.41,2,5,6,0,4,1,1,4,0,1,4,10,0,12,3,1,5,6,0,8,6,1,3,5,0,4,9,0,12,1,1,1,4
5,1,1,0,0,1,0,0,2,0,3,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,2,0,0,1,5,1,2,0,1,0,0,0,1,0,4,0,2,1,0,0,0,0,1,0,5,1,3,0,0,2,0,0,2,0,1,1,0,0,0,0,3,0,1,0,2,1,0,0,0,0,2,0,1,1,3,0,1,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,3,0,1,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,1,28,2,0,1,1,4,108,7,6,5,29,9,1,1,3,2,108,6,7,2,29,6,1,0,2,8,113,6,5,2,23,4,2,0,4,3,88,7,5,7,29,12,6,2,1,2,101,7,3,4,19,7,0,0,3,2,83,7,34,41,15,22,5.64,5.47,2,7,0,1,6,7,0,5,8,0,7,10,0,9,10,0,5,4,1,11,2,1,15,4,1,9,0,1,6,2,1,30,42,15,25,4.97,6.12,4,0,7,0,10,5,1,4,7,0,1,11,0,8,11,0,13,8,1,5,4,1,9,4,1,1,12,0,7,15,0,5,2
9,3,3,1,0,1,0,0,0,0,6,2,1,0,0,0,0,1,1,0,7,1,0,0,0,0,1,0,3,0,8,3,3,0,2,0,0,0,2,0,6,1,1,0,0,0,1,0,2,0,7,4,4,1,0,0,1,0,1,0,5,2,3,1,1,0,3,0,0,0,2,1,1,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,7,1,2,0,0,0,2,0,1,0,9,2,5,2,0,0,0,0,1,0,9,1,2,2,0,0,0,0,3,0,8,0,2,0,0,0,1,0,1,0,8,0,1,0,0,0,1,0,1,1,8,0,2,1,0,0,0,0,0,0,7,0,1,0,0,0,1,0,1,0,6,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,17,6,1,1,1,0,72,7,5,3,24,4,1,0,5,7,106,7,5,2,24,5,0,1,3,3,96,7,5,7,30,10,1,2,2,4,116,6,7,5,28,7,0,4,0,4,99,6,6,2,25,6,1,0,2,2,80,7,44,25,26,12,6.30,4.68,3,8,4,1,12,3,1,0,4,0,10,4,1,3,12,0,4,15,0,0,9,0,2,6,0,3,3,0,2,8,0,43,35,25,17,5.51,5.18,5,1,4,0,6,5,1,7,6,1,8,5,1,10,7,1,11,5,1,7,4,1,3,13,0,1,2,0,8,6,1,11,9
9,3,3,0,0,0,1,0,1,0,5,2,2,0,1,0,0,0,0,0,7,3,4,3,1,0,3,0,0,0,8,3,2,1,1,0,1,0,1,1,7,2,4,2,0,0,1,1,0,0,5,3,2,0,1,1,4,0,0,0,6,0,2,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,1,0,6,0,1,0,0,0,0,2,0,0,10,1,2,0,0,1,1,0,0,1,10,4,4,2,0,1,1,0,1,0,10,3,5,1,1,1,0,0,2,0,8,3,5,1,1,0,3,0,2,0,7,0,2,0,0,0,1,0,2,0,8,5,5,0,2,0,3,0,1,0,9,3,3,0,0,0,1,0,0,0,6,1,2,0,0,0,1,0,1,0,4,1,1,0,0,0,0,0,1,0,5,3,23,6,2,2,1,2,88,7,5,2,22,7,2,0,2,4,101,6,5,0,20,2,2,0,2,3,82,6,5,3,25,6,1,0,4,3,94,7,2,6,18,8,2,0,3,3,59,5,7,1,27,4,0,1,3,3,105,7,33,44,17,21,5.53,6.09,6,12,11,1,7,3,1,6,7,0,4,5,0,4,7,0,11,8,1,8,13,0,4,5,0,4,0,1,1,4,0,30,43,18,18,5.15,6.53,3,14,4,1,13,2,1,1,4,0,5,11,0,4,7,0,13,3,1,4,12,0,8,1,1,2,4,0,3,3,0,3,6
3,0,2,1,0,1,1,0,0,0,8,2,3,0,1,0,1,0,1,1,8,1,2,1,0,0,1,0,0,0,8,2,1,0,1,0,1,0,0,0,4,1,1,0,1,0,2,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,8,2,2,2,0,1,1,0,1,0,8,0,4,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,2,0,7,0,2,1,0,0,0,0,0,1,6,1,1,0,0,0,1,0,1,0,6,1,4,2,1,0,1,0,1,0,8,1,1,0,0,0,0,0,2,0,9,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,7,1,1,0,1,0,0,0,2,0,6,5,26,8,2,0,1,0,96,6,7,1,26,5,0,0,1,3,102,7,7,4,27,7,0,1,3,4,102,6,5,5,27,8,4,1,2,3,109,7,5,5,24,7,3,0,2,7,103,6,6,1,21,4,1,1,2,7,105,6,32,41,13,24,5.24,5.84,3,11,12,0,3,7,0,7,9,0,2,4,0,10,9,1,4,5,0,2,11,0,2,1,1,6,8,0,9,7,1,35,41,17,16,5.45,5.93,2,4,8,0,3,12,0,7,6,1,5,4,1,7,4,1,12,4,1,1,8,0,4,2,1,2,6,0,18,5,1,5,8
9,1,1,0,0,0,0,0,1,0,6,0,2,0,0,1,0,0,0,0,7,1,3,1,1,0,1,0,2,0,6,0,1,0,0,0,1,1,1,0,6,0,1,0,0,0,2,0,3,0,7,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,1,0,2,0,9,0,2,1,0,0,0,0,1,0,6,0,2,0,0,0,1,0,2,0,7,1,2,1,0,0,0,1,1,0,8,3,3,0,2,0,0,0,3,1,3,0,2,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,4,0,2,0,0,0,0,1,1,1,5,1,3,1,0,0,0,1,0,0,2,4,14,5,1,1,2,2,65,7,6,3,25,6,1,1,2,6,105,6,5,2,24,4,0,0,5,3,97,7,5,3,23,9,1,0,1,3,82,7,5,1,19,4,1,0,0,4,84,7,3,4,17,6,2,0,1,4,62,6,30,43,15,17,4.93,6.11,5,2,5,0,0,7,0,10,5,1,4,7,0,1,11,0,8,11,0,13,8,1,5,4,1,9,4,1,1,12,0,40,39,21,20,5.20,5.14,3,4,14,0,2,13,0,9,7,1,4,2,1,5,10,0,7,4,1,11,1,1,6,5,1,6,8,0,5,3,1,3,8
10,2,3,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,2,1,0,2,6,2,2,0,1,0,1,0,2,0,8,1,3,2,0,0,1,0,1,0,9,2,6,1,0,2,1,0,3,0,2,1,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,1,1,0,8,2,4,1,1,1,1,0,1,0,9,0,2,0,0,0,0,0,1,0,7,2,1,0,0,0,2,0,1,0,8,1,1,1,0,0,1,0,4,0,4,0,3,1,0,0,1,0,0,0,8,0,2,1,0,0,0,1,3,0,8,2,3,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0,2,0,5,0,2,1,0,1,1,1,0,0,7,2,25,3,1,0,2,4,107,7,3,8,23,13,2,1,0,1,88,6,7,0,24,2,0,0,0,10,110,6,3,6,15,5,0,2,2,2,66,7,9,0,31,0,0,0,4,9,139,7,7,4,29,4,1,0,5,5,114,7,35,41,16,22,5.64,5.43,8,5,2,1,7,0,1,6,7,0,5,8,0,7,10,0,9,10,0,5,4,1,11,2,1,15,4,1,9,0,1,53,23,27,11,6.36,4.36,1,4,1,1,5,6,0,4,1,1,4,0,1,4,10,0,12,3,1,5,6,0,8,6,1,3,5,0,4,9,0,12,6
14,4,4,1,0,1,0,0,3,0,6,1,1,0,0,0,1,0,1,0,12,3,2,0,1,0,1,0,5,0,11,5,5,0,3,0,2,0,3,0,11,2,2,1,0,0,1,0,2,0,12,4,5,1,0,0,1,0,1,0,9,2,4,1,1,0,3,0,0,0,7,0,1,0,0,0,2,0,0,0,11,5,3,0,0,0,0,1,2,0,12,3,4,0,0,0,2,0,1,0,13,4,8,2,1,1,1,0,2,0,13,2,3,2,0,0,1,0,3,0,13,2,4,0,1,0,1,0,2,0,11,1,3,1,1,0,2,1,1,1,13,1,4,2,0,0,0,0,0,0,12,0,2,0,0,0,1,0,2,0,10,2,1,1,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,1,5,2,22,4,1,0,2,5,94,7,4,4,22,6,2,1,4,3,90,7,0,3,4,1,0,0,3,0,15,7,5,2,26,6,3,1,2,4,92,6,5,2,23,7,0,1,0,2,93,5,3,7,16,8,2,4,0,4,57,6,45,25,27,12,6.36,4.74,3,11,9,1,8,4,1,12,3,1,0,4,0,10,4,1,3,12,0,4,15,0,0,9,0,2,6,0,3,3,0,43,36,25,18,5.55,5.25,6,9,11,0,1,4,0,6,5,1,7,6,1,8,5,1,10,7,1,11,5,1,7,4,1,3,13,0,1,2,0,4,7
8,4,3,0,0,0,2,0,1,0,9,2,3,0,1,0,1,0,0,0,5,1,3,3,0,0,2,0,0,0,10,3,4,1,1,0,0,0,1,0,7,2,5,2,0,0,2,1,0,1,6,2,2,0,1,0,4,0,0,0,5,0,1,0,0,0,1,0,4,0,8,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,1,2,1,0,14,1,2,0,0,1,1,0,0,1,13,5,5,3,0,1,2,0,1,0,14,4,6,1,2,1,0,0,3,0,11,4,6,2,1,0,4,0,2,0,9,0,2,0,0,0,1,0,2,0,12,7,7,0,4,0,3,0,2,0,8,1,4,0,0,0,1,0,1,0,6,1,1,1,0,0,0,0,2,0,5,4,1,1,0,0,0,0,2,0,0,1,4,0,0,0,4,0,18,7,3,4,20,6,0,0,3,1,76,6,6,2,25,4,0,0,3,4,83,5,6,1,24,4,0,1,2,1,95,7,0,0,1,0,0,0,1,0,8,7,1,3,11,5,1,0,0,2,43,7,33,45,17,22,5.50,6.09,7,3,6,0,12,11,1,7,3,1,6,7,0,4,5,0,4,7,0,11,8,1,8,13,0,4,5,0,4,0,1,31,43,19,18,5.16,6.49,3,6,3,1,14,4,1,13,2,1,1,4,0,5,11,0,4,7,0,13,3,1,4,12,0,8,1,1,2,4,0,4,4
1,0,0,0,0,0,0,0,0,0,8,2,1,0,1,1,1,0,1,1,5,2,3,0,0,0,2,0,1,0,7,2,1,0,1,0,1,1,0,0,8,1,2,1,1,0,1,0,0,0,9,1,4,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,2,0,0,0,0,0,0,4,1,2,1,0,1,0,0,1,0,12,2,6,0,0,0,1,0,2,0,8,0,0,0,0,0,0,2,2,0,11,0,2,1,0,0,0,0,1,1,10,3,4,1,0,1,1,0,1,0,10,2,6,4,1,0,1,0,1,0,12,1,1,0,0,0,0,0,2,0,8,0,3,0,0,0,1,0,4,1,11,0,2,0,0,0,1,0,2,0,10,3,2,0,1,0,1,0,2,1,5,7,24,7,0,2,4,2,100,6,4,5,23,8,1,0,4,1,73,7,7,1,26,5,1,0,1,5,95,5,4,5,24,9,0,3,3,3,88,7,6,2,27,5,3,0,5,2,110,6,7,5,28,8,4,0,1,5,108,6,32,42,13,25,5.24,5.87,4,5,8,0,11,12,0,3,7,0,7,9,0,2,4,0,10,9,1,4,5,0,2,11,0,2,1,1,6,8,0,36,41,18,16,5.48,5.92,2,8,5,1,4,8,0,3,12,0,7,6,1,5,4,1,7,4,1,12,4,1,1,8,0,4,2,1,2,6,0,12,13
13,3,4,0,0,1,0,0,1,0,5,0,1,0,0,0,0,0,1,0,11,1,4,1,1,0,1,0,2,0,9,0,1,0,0,0,1,2,1,0,10,0,1,0,0,0,2,0,4,1,11,0,1,0,0,0,0,0,1,0,10,0,2,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,11,3,2,0,1,1,2,0,4,0,13,0,4,2,0,1,1,0,2,0,10,1,3,0,0,1,1,0,4,1,10,1,2,1,0,0,0,1,1,0,10,4,3,0,2,0,2,0,5,1,9,2,4,2,0,0,0,1,0,0,8,2,3,1,1,0,1,0,0,0,7,0,2,0,0,0,1,1,2,1,1,0,1,0,0,1,0,0,0,0,5,0,25,2,1,0,7,5,94,7,4,6,21,8,2,2,1,3,87,7,2,2,14,6,2,0,1,2,64,7,4,2,18,6,1,0,2,2,64,6,1,1,8,3,1,0,0,1,36,7,0,0,2,0,0,0,2,0,10,7,30,44,15,18,4.91,6.13,6,3,8,0,2,5,0,0,7,0,10,5,1,4,7,0,1,11,0,8,11,0,13,8,1,5,4,1,9,4,1,41,39,22,20,5.24,5.11,3,8,3,1,4,14,0,2,13,0,9,7,1,4,2,1,5,10,0,7,4,1,11,1,1,6,5,1,6,8,0,8,6
15,3,4,2,0,1,1,0,4,1,4,1,3,0,0,1,0,1,0,0,11,5,4,0,0,0,2,1,1,2,9,3,3,0,2,0,1,0,2,0,13,3,5,2,2,0,1,0,2,0,11,2,6,1,0,2,3,0,4,0,7,1,1,0,0,0,5,1,2,1,6,2,3,1,0,0,0,0,0,0,12,2,5,0,0,1,0,1,1,0,11,3,6,1,1,2,1,0,1,0,11,1,2,0,0,0,1,0,1,0,11,3,3,1,1,0,2,0,3,0,12,1,1,1,0,0,1,0,4,0,6,0,3,1,0,0,1,0,0,0,11,0,2,1,0,0,1,1,3,0,11,2,3,1,0,0,0,0,2,1,4,1,0,0,0,0,1,0,2,0,7,0,2,1,0,1,1,1,1,0,2,2,14,2,0,0,4,0,52,6,4,1,20,4,1,0,7,2,95,3,0,0,2,0,0,0,1,1,9,5,6,4,29,9,1,0,2,5,112,7,4,4,23,6,2,0,5,2,102,7,6,1,26,5,0,1,2,2,115,6,36,41,17,22,5.72,5.44,8,12,6,1,5,2,1,7,0,1,6,7,0,5,8,0,7,10,0,9,10,0,5,4,1,11,2,1,15,4,1,53,24,27,12,6.36,4.46,2,6,12,0,4,1,1,5,6,0,4,1,1,4,0,1,4,10,0,12,3,1,5,6,0,8,6,1,3,5,0,6,7
11,3,3,0,0,0,0,2,3,0,7,1,1,0,0,0,1,0,1,0,13,2,3,1,1,0,1,0,4,0,10,3,4,1,1,0,3,1,3,0,10,1,2,2,0,0,1,0,1,0,12,3,4,1,1,0,1,0,0,0,13,2,2,0,0,1,1,0,4,0,10,1,4,2,0,0,2,0,0,0,8,0,2,1,0,0,1,0,1,0,12,3,5,0,0,0,0,1,1,0,10,3,5,2,1,1,3,0,2,0,4,0,0,0,0,0,1,0,0,0,12,2,2,0,1,0,1,0,2,0,11,3,6,1,1,0,1,1,1,0,13,3,5,2,0,0,0,0,0,0,13,0,3,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,12,6,1,0,2,0,53,7,1,1,5,2,0,0,1,0,20,7,1,0,4,1,0,0,0,0,14,3,1,2,11,4,0,0,3,1,43,7,5,2,25,5,2,0,4,3,87,6,6,4,28,9,1,0,2,3,97,6,45,26,27,13,6.33,4.77,4,4,7,0,11,9,1,8,4,1,12,3,1,0,4,0,10,4,1,3,12,0,4,15,0,0,9,0,2,6,0,44,36,26,18,5.57,5.23,6,7,4,1,9,11,0,1,4,0,6,5,1,7,6,1,8,5,1,10,7,1,11,5,1,7,4,1,3,13,0,7,9
14,4,5,0,0,1,2,0,2,0,15,3,4,0,1,0,1,0,0,0,11,1,4,3,0,0,2,0,0,0,15,4,5,1,2,0,0,0,1,0,12,4,8,2,2,0,2,1,1,1,11,2,2,0,1,0,4,0,2,0,6,0,1,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,2,1,0,14,1,3,0,0,0,1,0,1,1,7,0,1,0,0,0,2,0,2,0,14,3,3,0,2,0,1,0,4,0,13,4,5,1,1,0,2,0,1,0,15,5,6,0,3,0,0,0,3,0,2,0,1,0,0,0,0,0,1,0,7,0,3,0,0,0,3,0,0,0,5,1,1,1,0,0,1,0,1,1,8,2,3,1,0,0,0,0,2,1,4,5,28,7,1,2,8,1,104,5,7,3,28,5,3,0,2,3,102,7,7,2,30,7,1,1,5,3,125,6,5,5,25,5,0,0,5,1,107,7,3,4,14,7,2,1,0,1,51,5,6,1,23,5,1,1,1,3,90,6,33,45,17,22,5.48,6.06,7,4,4,0,3,6,0,12,11,1,7,3,1,6,7,0,4,5,0,4,7,0,11,8,1,8,13,0,4,5,0,31,43,19,18,5.14,6.45,3,4,4,0,6,3,1,14,4,1,13,2,1,1,4,0,5,11,0,4,7,0,13,3,1,4,12,0,8,1,1,6,10
4,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,9,6,6,1,1,0,6,0,1,0,14,4,4,0,2,0,1,1,1,0,12,4,4,1,2,0,3,0,1,0,15,2,8,2,1,2,0,0,0,0,8,0,1,0,0,0,0,0,3,0,7,1,2,0,1,0,0,0,1,0,9,0,1,1,0,0,0,1,0,0,14,3,6,0,0,0,2,0,3,0,1,1,1,0,0,0,2,0,0,0,14,2,2,1,0,0,1,0,1,1,14,2,4,0,0,0,0,0,2,0,6,0,0,0,0,0,1,2,2,0,2,0,1,0,0,0,0,0,1,0,11,1,2,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,11,5,5,0,1,0,1,1,2,1,6,0,28,6,1,0,3,7,102,5,5,7,27,9,1,2,3,2,86,7,5,7,26,9,2,2,2,4,83,6,5,5,27,7,2,1,4,6,101,7,3,5,18,7,2,3,3,5,72,6,5,2,22,4,0,1,3,4,86,5,32,43,13,26,5.33,5.96,5,12,13,0,5,8,0,11,12,0,3,7,0,7,9,0,2,4,0,10,9,1,4,5,0,2,11,0,2,1,1,37,41,19,16,5.58,6.00,2,13,12,1,8,5,1,4,8,0,3,12,0,7,6,1,5,4,1,7,4,1,12,4,1,1,8,0,4,2,1,6,0
13,4,5,0,0,2,1,0,1,0,10,1,4,2,0,1,1,0,1,0,13,1,5,2,1,0,0,0,2,0,11,1,3,0,0,0,0,2,1,0,11,0,1,1,0,0,2,0,3,1,11,2,3,0,0,0,1,0,1,0,11,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,1,0,2,0,11,4,4,0,1,2,4,0,3,0,15,1,5,2,1,1,1,0,2,0,12,1,5,3,0,0,0,1,0,0,10,2,3,1,0,0,2,0,2,0,9,3,2,0,1,0,4,0,5,1,8,3,4,1,2,0,3,0,1,0,10,1,2,0,0,2,2,0,3,1,8,0,3,0,0,0,1,1,2,0,5,1,1,0,0,0,0,0,1,0,4,3,20,8,3,0,2,0,72,3,2,0,9,3,0,0,0,1,28,7,2,8,14,5,0,1,2,4,57,7,5,2,24,7,0,2,4,0,98,7,5,3,23,5,1,1,4,5,88,7,5,3,27,5,0,1,4,5,97,6,31,44,16,18,4.95,6.13,6,8,6,1,3,8,0,2,5,0,0,7,0,10,5,1,4,7,0,1,11,0,8,11,0,13,8,1,5,4,1,41,40,22,21,5.25,5.15,4,6,8,0,8,3,1,4,14,0,2,13,0,9,7,1,4,2,1,5,10,0,7,4,1,11,1,1,6,5,1,7,6
14,3,4,2,1,1,2,0,3,1,9,2,7,0,0,1,0,1,0,0,13,4,5,1,0,0,0,1,2,1,8,3,1,0,1,0,2,0,1,1,14,4,5,1,2,1,1,0,1,0,11,2,5,1,0,0,3,0,3,0,11,0,3,0,0,0,2,1,2,1,7,2,3,1,0,0,0,1,2,0,12,2,4,0,0,1,0,0,1,0,13,3,7,2,0,2,0,0,2,0,10,2,2,0,0,0,2,0,0,0,12,2,3,1,1,0,1,0,3,0,12,1,3,1,0,0,1,0,2,0,4,1,1,0,1,0,3,0,0,1,3,0,0,0,0,0,0,1,0,0,8,1,2,1,0,0,3,1,1,0,11,2,3,0,0,0,0,0,2,1,7,1,0,0,0,0,2,1,1,0,6,1,23,4,1,0,2,1,90,7,4,2,18,4,0,0,3,5,77,3,3,0,9,0,0,0,0,2,37,3,3,4,18,5,1,1,2,2,85,7,6,5,29,8,2,1,1,4,95,7,6,1,25,4,0,1,3,3,100,6,36,42,17,23,5.72,5.46,9,6,7,0,12,6,1,5,2,1,7,0,1,6,7,0,5,8,0,7,10,0,9,10,0,5,4,1,11,2,1,54,24,28,12,6.37,4.48,2,7,6,1,6,12,0,4,1,1,5,6,0,4,1,1,4,0,1,4,10,0,12,3,1,5,6,0,8,6,1,13,3
10,2,4,1,0,0,0,0,3,0,8,2,5,1,0,0,0,0,1,0,8,0,3,0,0,0,1,0,1,0,6,2,1,1,0,0,2,0,0,0,6,1,1,0,0,0,1,1,0,0,4,1,1,0,1,0,4,0,0,1,8,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,0,0,7,2,2,0,0,0,1,1,2,0,9,1,5,2,0,1,1,0,0,0,7,1,2,1,0,0,3,0,1,0,6,0,1,1,0,0,4,1,2,0,7,1,1,1,0,0,1,0,1,0,9,1,3,0,1,0,0,0,2,0,8,1,2,0,0,1,1,1,1,0,4,1,2,1,0,0,1,0,0,0,5,0,1,1,0,0,0,1,1,0,7,2,28,6,1,0,3,2,112,6,6,3,24,5,2,0,2,2,97,7,6,1,27,7,2,1,4,1,105,7,4,6,24,9,0,2,5,3,84,6,6,0,25,7,1,0,1,4,89,7,5,3,22,6,1,1,1,6,91,6,54,25,26,12,6.33,4.59,4,3,13,0,7,6,1,6,12,0,4,1,1,5,6,0,4,1,1,4,0,1,4,10,0,12,3,1,5,6,0,45,27,18,13,6.34,4.82,5,7,9,0,4,7,0,11,9,1,8,4,1,12,3,1,0,4,0,10,4,1,3,12,0,4,15,0,0,9,0,9,5
8,2,4,0,0,0,2,1,1,0,4,1,2,0,0,0,1,1,0,0,8,1,2,2,0,0,2,1,1,0,9,1,3,0,0,0,2,0,0,0,5,1,2,0,1,0,2,0,2,0,11,2,3,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,6,1,2,0,0,0,3,0,0,0,2,1,0,0,0,0,1,1,0,1,9,4,3,1,1,0,4,0,3,0,6,1,5,0,0,2,3,0,0,0,2,1,1,0,0,0,1,0,1,0,12,4,5,2,1,0,0,0,2,0,8,4,3,0,1,0,2,1,3,0,10,2,6,0,2,0,1,0,0,0,8,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,3,1,0,0,0,0,13,7,1,1,8,5,0,1,0,1,19,6,1,1,5,1,0,0,1,0,18,2,3,1,15,3,0,0,3,0,64,7,2,3,10,4,1,1,1,0,44,7,3,1,15,3,0,0,3,0,64,7,32,43,12,25,5.21,6.45,5,10,6,1,4,4,0,6,3,1,14,4,1,13,2,1,1,4,0,5,11,0,4,7,0,13,3,1,4,12,0,33,43,19,17,5.34,5.88,2,6,0,1,12,13,0,5,8,0,11,12,0,3,7,0,7,9,0,2,4,0,10,9,1,4,5,0,2,11,0,4,5
9,2,5,1,0,1,2,0,0,0,6,2,1,0,0,1,3,0,1,0,9,1,3,1,0,0,1,0,1,0,7,2,4,1,0,0,4,0,1,0,8,0,0,0,0,0,2,0,4,0,6,1,2,0,1,0,4,0,3,0,7,0,4,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,2,0,9,3,3,0,2,1,2,0,1,0,9,2,5,1,0,0,1,0,2,0,9,0,1,1,0,0,0,0,2,0,9,3,3,0,1,0,1,0,0,1,9,2,3,0,1,1,0,0,0,0,9,3,3,0,1,0,1,0,3,0,9,1,3,1,0,0,0,0,2,0,6,2,2,0,1,0,0,1,2,0,8,2,4,0,0,0,0,0,2,0,6,2,28,8,3,0,2,6,106,6,4,6,26,7,2,0,7,3,101,7,7,1,26,5,2,0,1,4,83,6,7,2,26,6,2,1,1,6,105,6,6,0,25,5,0,0,3,3,87,7,6,3,28,10,1,1,3,6,102,6,41,41,19,19,5.26,5.17,3,6,7,0,6,8,0,8,3,1,4,14,0,2,13,0,9,7,1,4,2,1,5,10,0,7,4,1,11,1,1,37,42,19,19,5.81,5.43,3,13,3,1,6,7,0,12,6,1,5,2,1,7,0,1,6,7,0,5,8,0,7,10,0,9,10,0,5,4,1,7,3
